ParticipantID,Age,HomeSize,MonthlyElectricityConsumption,MonthlyWaterConsumption,Rating,Location_Suburban,Location_Urban,DietType_Mostly Animal-Based,DietType_Mostly Plant-Based,TransportationMode_Car,TransportationMode_Public Transit,TransportationMode_Walk,EnergySource_Non-Renewable,EnergySource_Renewable,HomeType_House,HomeType_Other,Gender_Male,Gender_Non-Binary,Gender_Prefer not to say,LocalFoodFrequency_Often,LocalFoodFrequency_Rarely,LocalFoodFrequency_Sometimes,ClothingFrequency_Often,ClothingFrequency_Rarely,ClothingFrequency_Sometimes,SustainableBrands_True,EnvironmentalAwareness_2,EnvironmentalAwareness_3,EnvironmentalAwareness_4,EnvironmentalAwareness_5,CommunityInvolvement_Low,CommunityInvolvement_Moderate,UsingPlasticProducts_Often,UsingPlasticProducts_Rarely,UsingPlasticProducts_Sometimes,DisposalMethods_Composting,DisposalMethods_Landfill,DisposalMethods_Recycling,PhysicalActivities_Low,PhysicalActivities_Moderate
479,1.0038959125464078,-1.0856358467817016,0.897596659746286,1.1120642385338881,1,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
480,-0.6079364307510557,-0.2576860953440681,-1.1794796397037077,-0.9314518189241056,4,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
481,-0.20497834492668993,1.2314321626372868,0.897596659746286,1.1120642385338881,2,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False
482,0.5337781457513141,0.0728981579277927,-0.09939996398971096,0.049435888655731466,5,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
483,-1.0780541975461493,-1.250927973417632,0.897596659746286,1.1120642385338881,3,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
484,1.4068539983707735,-0.7907904317013932,0.897596659746286,1.1120642385338881,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
485,-0.3392977068681452,0.5538833552557704,-1.1794796397037077,-0.9314518189241056,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
486,-1.34669292142906,-1.4162201000535624,0.897596659746286,1.1120642385338881,2,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
487,0.3994587838098589,-0.588270348615929,-0.09939996398971096,0.049435888655731466,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
489,-0.7422557926925111,1.5620164159091476,0.897596659746286,1.1120642385338881,3,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
490,1.1382152744878629,-0.9352349027255846,0.897596659746286,1.1120642385338881,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
491,-0.5407767497803281,0.6983278262799618,-1.1794796397037077,-0.9314518189241056,4,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
492,0.06366037895622065,-1.121374684973254,0.897596659746286,1.1120642385338881,2,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False
493,0.6009378267220418,-0.6254983050654628,-0.09939996398971096,0.049435888655731466,5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
494,-1.1452138785168768,1.2314321626372868,0.897596659746286,1.1120642385338881,3,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False
495,1.339694317400046,-1.2866668116091844,0.897596659746286,1.1120642385338881,1,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
496,-0.40645738783887286,0.4034824111996535,-1.1794796397037077,-0.9314518189241056,4,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
497,-1.2795332404583322,-0.7907904317013932,0.897596659746286,1.1120642385338881,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
498,0.4666184647805865,0.2381902845637231,-0.09939996398971096,0.049435888655731466,5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
499,-0.8094154736632387,0.4943186249365162,0.8726717441528861,0.7654839151890125,5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
500,0.7352571886634971,-0.9635281496272304,0.7729720817792863,-0.8775029950072145,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
